what,kind,bundleId,bundleVersion,description,time
started,bundle,com.adobe.flexbuilder.editors.derived,4.5.0.308971,"com.adobe.flexbuilder.editors.derived",1341237434303
started,bundle,com.adobe.flexbuilder.exportimport,4.5.0.308971,"com.adobe.flexbuilder.exportimport",1341237434319
started,bundle,com.adobe.flexbuilder.flashbridge,4.5.0.308971,"com.adobe.flexbuilder.flashbridge",1341237434319
started,bundle,com.adobe.flexbuilder.flex,4.5.0.308971,"com.adobe.flexbuilder.flex",1341237434334
started,bundle,com.adobe.flexbuilder.multisdk,4.5.0.308971,"com.adobe.flexbuilder.multisdk",1341237434334
started,bundle,com.adobe.flexbuilder.mxmlmodel,4.5.0.308971,"com.adobe.flexbuilder.mxmlmodel",1341237434334
started,bundle,com.adobe.flexbuilder.project,4.5.0.308971,"com.adobe.flexbuilder.project",1341237434334
started,bundle,com.adobe.flexbuilder.project.ui,4.5.0.308971,"com.adobe.flexbuilder.project.ui",1341237434334
started,bundle,com.adobe.flexbuilder.utils.osnative,4.5.0.308971,"com.adobe.flexbuilder.utils.osnative",1341237434350
started,bundle,com.adobe.flexide.amt,4.5.0.308971,"com.adobe.flexide.amt",1341237434412
started,bundle,com.adobe.flexide.editorcore,4.5.0.308971,"com.adobe.flexide.editorcore",1341237434412
started,bundle,com.adobe.flexide.launching,4.5.0.308971,"com.adobe.flexide.launching",1341237434412
started,bundle,com.adobe.flexide.launching.multiplatform,4.5.0.308971,"com.adobe.flexide.launching.multiplatform",1341237434412
started,bundle,com.adobe.flexide.multiplatform.android,4.5.0.308971,"com.adobe.flexide.multiplatform.android",1341237434412
started,bundle,com.adobe.flexide.multiplatform.ios,4.5.0.308971,"com.adobe.flexide.multiplatform.ios",1341237434412
started,bundle,com.adobe.flexide.nativelibs,4.5.0.308971,"com.adobe.flexide.nativelibs",1341237434412
started,bundle,com.adobe.flexide.project.multiplatform,4.5.0.308971,"com.adobe.flexide.project.multiplatform",1341237434412
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1341237434412
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1341237434412
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1341237434412
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1341237434412
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1341237434443
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1341237434443
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1341237434553
os,sysinfo,,,"win32",1341237434568
arch,sysinfo,,,"x86",1341237434568
ws,sysinfo,,,"win32",1341237434568
locale,sysinfo,,,"en_US",1341237434568
processors,sysinfo,,,"4",1341237434568
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1341237434568
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1341237434568
java.specification.name,sysinfo,,,"Java Platform API Specification",1341237434568
java.specification.vendor,sysinfo,,,"Oracle Corporation",1341237434568
java.specification.version,sysinfo,,,"1.7",1341237434568
java.vendor,sysinfo,,,"Oracle Corporation",1341237434568
java.version,sysinfo,,,"1.7.0_01",1341237434568
java.vm.info,sysinfo,,,"mixed mode",1341237434568
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1341237434568
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1341237434568
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1341237434568
java.vm.specification.version,sysinfo,,,"1.7",1341237434568
java.vm.vendor,sysinfo,,,"Oracle Corporation",1341237434568
java.vm.version,sysinfo,,,"21.1-b02",1341237434568
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1341237435021
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1341237435052
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1341237435582
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1341237436284
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1341237438577
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1341237438577
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1341237440621
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1341237441214
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1341237443460
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1341237448655
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1341237448702
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1341237448827
error,log,,,"Unhandled event loop exception",1341237450170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341237462666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341237472613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341237477403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341237557119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1341237557150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341237560442
started,bundle,com.adobe.flexbuilder.ui,4.5.0.308971,"com.adobe.flexbuilder.ui",1341237579864
started,bundle,com.adobe.flexbuilder.as.editor,4.5.0.308971,"com.adobe.flexbuilder.as.editor",1341237579879
started,bundle,com.adobe.flexbuilder.launching.ui,4.5.0.308971,"com.adobe.flexbuilder.launching.ui",1341237580004
started,bundle,com.adobe.flexbuilder.mxml.editor,4.5.0.308971,"com.adobe.flexbuilder.mxml.editor",1341237580113
started,bundle,com.adobe.flashbuilder.multiplatform.android.ui,4.5.0.308971,"com.adobe.flashbuilder.multiplatform.android.ui",1341237580378
started,bundle,com.adobe.flexbuilder.ajaxbridge,4.5.0.308971,"com.adobe.flexbuilder.ajaxbridge",1341237580488
started,bundle,com.adobe.flexide.fonts,4.5.0.308971,"com.adobe.flexide.fonts",1341237580722
error,log,,,"Error",1341237615354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341237616804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1341237616820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1341237620736
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341237626258
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1341237627662
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1341237627912
started,bundle,com.adobe.flexide.as.core,4.5.0.308971,"com.adobe.flexide.as.core",1341237628333
started,bundle,com.adobe.flexide.mxml.core,4.5.0.308971,"com.adobe.flexide.mxml.core",1341237628364
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1341237628910
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1341237628910
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1341237628910
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1341237628910
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1341237628910
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1341237628926
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1341237628957
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1341237628957
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1341237628957
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1341237628957
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1341237628957
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1341237628957
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1341237628957
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1341237628957
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1341237628957
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1341237629050
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1341237629050
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1341237629050
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1341237629050
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1341237629050
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1341237629113
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1341237629113
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1341237629113
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1341237629113
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1341237629113
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1341237629113
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1341237629113
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1341237629113
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1341237629113
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1341946201205
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1341946201205
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1341946201220
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1341946201220
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1341946201236
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1341946201251
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1341946201267
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1341946201283
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1341946201298
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1341946201314
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1341946201314
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1341946201329
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1341946201329
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1341946201345
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1341946201376
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1341946201392
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1341946201407
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1341946201423
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1341946201439
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1341946201454
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1341946201470
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1341946201470
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1341946201501
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1341946201501
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1341946201532
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1341946201563
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1341946201610
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1341946201610
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1341946201626
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1341946201626
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1341946201626
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1341946201626
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1341946201641
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1341946201641
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1341946201641
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1341946201657
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1341946201657
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1341946201657
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1341946201657
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1341946201657
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1341946201657
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1341946201657
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1341946201657
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1341946201657
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1341946201673
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1341946201673
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1341946201673
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1341946201673
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1341946201673
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1341946201673
